,Judger A,Judger B,Judger C,NOC Code,Result
5349,J6,J5,J2,SUI,0.0
5350,J6,J5,J3,SUI,0.0
5351,J6,J5,J4,SUI,0.0
5352,J6,J5,J7,SUI,0.0005092592592592592
5353,J6,J5,J8,SUI,0.0
5354,J6,J5,J9,SUI,0.0
5355,J6,J7,J1,SUI,0.0
5356,J6,J7,J2,SUI,0.0
5357,J6,J7,J3,SUI,0.0
5358,J6,J7,J4,SUI,0.0
5359,J6,J7,J5,SUI,0.0
5360,J6,J7,J8,SUI,0.0
5361,J6,J7,J9,SUI,0.0
5362,J6,J8,J1,SUI,0.0
5363,J6,J8,J2,SUI,0.0
5364,J6,J8,J3,SUI,0.0
5365,J6,J8,J4,SUI,0.0
5366,J6,J8,J5,SUI,0.0
5367,J6,J8,J7,SUI,0.0
5368,J6,J8,J9,SUI,0.0
5369,J6,J9,J1,SUI,0.0
5370,J6,J9,J2,SUI,0.0
5371,J6,J9,J3,SUI,0.0
5372,J6,J9,J4,SUI,0.0
5373,J6,J9,J5,SUI,0.0
5374,J6,J9,J7,SUI,0.0
5375,J6,J9,J8,SUI,0.0
5376,J7,J1,J2,SUI,0.0
5377,J7,J1,J3,SUI,0.0
5378,J7,J1,J4,SUI,0.0
5379,J7,J1,J5,SUI,0.0
5380,J7,J1,J6,SUI,0.0
5381,J7,J1,J8,SUI,0.0
5382,J7,J1,J9,SUI,0.0
5383,J7,J2,J1,SUI,0.0
5384,J7,J2,J3,SUI,0.0
5385,J7,J2,J4,SUI,0.0
5386,J7,J2,J5,SUI,0.0
5387,J7,J2,J6,SUI,0.0
5388,J7,J2,J8,SUI,0.0
5389,J7,J2,J9,SUI,0.0
5390,J7,J3,J1,SUI,0.0
5391,J7,J3,J2,SUI,0.0
5392,J7,J3,J4,SUI,0.0
5393,J7,J3,J5,SUI,0.0
5394,J7,J3,J6,SUI,0.0
5395,J7,J3,J8,SUI,0.0
5396,J7,J3,J9,SUI,0.0
5397,J7,J4,J1,SUI,0.0
5398,J7,J4,J2,SUI,0.0
5399,J7,J4,J3,SUI,0.0
5400,J7,J4,J5,SUI,0.0
5401,J7,J4,J6,SUI,0.0
5402,J7,J4,J8,SUI,0.0
5403,J7,J4,J9,SUI,0.0
5404,J7,J5,J1,SUI,0.0
5405,J7,J5,J2,SUI,0.0
5406,J7,J5,J3,SUI,0.0
5407,J7,J5,J4,SUI,0.0
5408,J7,J5,J6,SUI,0.0
5409,J7,J5,J8,SUI,0.0
5410,J7,J5,J9,SUI,0.0
5411,J7,J6,J1,SUI,0.0
5412,J7,J6,J2,SUI,0.0
5413,J7,J6,J3,SUI,0.0
5414,J7,J6,J4,SUI,0.0
5415,J7,J6,J5,SUI,0.0
5416,J7,J6,J8,SUI,0.0
5417,J7,J6,J9,SUI,0.0
5418,J7,J8,J1,SUI,0.0
5419,J7,J8,J2,SUI,0.0
5420,J7,J8,J3,SUI,0.0
5421,J7,J8,J4,SUI,0.0
5422,J7,J8,J5,SUI,0.0
5423,J7,J8,J6,SUI,0.0
5424,J7,J8,J9,SUI,0.0
5425,J7,J9,J1,SUI,0.0
5426,J7,J9,J2,SUI,0.0
5427,J7,J9,J3,SUI,0.0
5428,J7,J9,J4,SUI,0.0
5429,J7,J9,J5,SUI,0.0
5430,J7,J9,J6,SUI,0.0
5431,J7,J9,J8,SUI,0.0
5432,J8,J1,J2,SUI,0.0
5433,J8,J1,J3,SUI,0.0
5434,J8,J1,J4,SUI,0.0
5435,J8,J1,J5,SUI,0.0
5436,J8,J1,J6,SUI,0.0
5437,J8,J1,J7,SUI,0.0
5438,J8,J1,J9,SUI,0.0
5439,J8,J2,J1,SUI,0.0
5440,J8,J2,J3,SUI,0.0
5441,J8,J2,J4,SUI,0.0
5442,J8,J2,J5,SUI,0.0
5443,J8,J2,J6,SUI,0.0
5444,J8,J2,J7,SUI,0.0
5445,J8,J2,J9,SUI,0.0
5446,J8,J3,J1,SUI,0.0
5447,J8,J3,J2,SUI,0.0
5448,J8,J3,J4,SUI,0.0
5449,J8,J3,J5,SUI,0.0
5450,J8,J3,J6,SUI,0.0
5451,J8,J3,J7,SUI,0.0
5452,J8,J3,J9,SUI,0.0
5453,J8,J4,J1,SUI,0.0
5454,J8,J4,J2,SUI,0.0
5455,J8,J4,J3,SUI,0.0
5456,J8,J4,J5,SUI,0.0
5457,J8,J4,J6,SUI,0.0
5458,J8,J4,J7,SUI,0.0
5459,J8,J4,J9,SUI,0.0
5460,J8,J5,J1,SUI,0.0
5461,J8,J5,J2,SUI,0.0
5462,J8,J5,J3,SUI,0.0
5463,J8,J5,J4,SUI,0.0
5464,J8,J5,J6,SUI,0.0
5465,J8,J5,J7,SUI,0.0
5466,J8,J5,J9,SUI,0.0
5467,J8,J6,J1,SUI,0.0
5468,J8,J6,J2,SUI,0.0
5469,J8,J6,J3,SUI,0.0
5470,J8,J6,J4,SUI,0.0
5471,J8,J6,J5,SUI,0.0
5472,J8,J6,J7,SUI,0.0
5473,J8,J6,J9,SUI,0.0
5474,J8,J7,J1,SUI,0.0
5475,J8,J7,J2,SUI,0.0
5476,J8,J7,J3,SUI,0.0
5477,J8,J7,J4,SUI,0.0
5478,J8,J7,J5,SUI,0.0
5479,J8,J7,J6,SUI,0.0
5480,J8,J7,J9,SUI,0.0
5481,J8,J9,J1,SUI,0.0
5482,J8,J9,J2,SUI,0.0
5483,J8,J9,J3,SUI,0.0
5484,J8,J9,J4,SUI,0.0
5485,J8,J9,J5,SUI,0.0
5486,J8,J9,J6,SUI,0.0
5487,J8,J9,J7,SUI,0.0
5488,J9,J1,J2,SUI,0.0
5489,J9,J1,J3,SUI,0.0
5490,J9,J1,J4,SUI,0.0
5491,J9,J1,J5,SUI,0.0
5492,J9,J1,J6,SUI,0.0
5493,J9,J1,J7,SUI,0.0
5494,J9,J1,J8,SUI,0.0
5495,J9,J2,J1,SUI,0.0
5496,J9,J2,J3,SUI,0.0
5497,J9,J2,J4,SUI,0.0
5498,J9,J2,J5,SUI,0.0
5499,J9,J2,J6,SUI,0.0
5500,J9,J2,J7,SUI,0.0
5501,J9,J2,J8,SUI,0.0
5502,J9,J3,J1,SUI,0.0
5503,J9,J3,J2,SUI,0.0
5504,J9,J3,J4,SUI,0.0
5505,J9,J3,J5,SUI,0.0
5506,J9,J3,J6,SUI,0.0
5507,J9,J3,J7,SUI,0.0
5508,J9,J3,J8,SUI,0.0
5509,J9,J4,J1,SUI,0.0
5510,J9,J4,J2,SUI,0.0
5511,J9,J4,J3,SUI,0.0
5512,J9,J4,J5,SUI,0.0
5513,J9,J4,J6,SUI,0.0
5514,J9,J4,J7,SUI,0.0
5515,J9,J4,J8,SUI,0.0
5516,J9,J5,J1,SUI,0.0
5517,J9,J5,J2,SUI,0.0
5518,J9,J5,J3,SUI,0.0
5519,J9,J5,J4,SUI,0.0
5520,J9,J5,J6,SUI,0.0
5521,J9,J5,J7,SUI,0.0
5522,J9,J5,J8,SUI,0.0
5523,J9,J6,J1,SUI,0.0
5524,J9,J6,J2,SUI,0.0
5525,J9,J6,J3,SUI,0.0
5526,J9,J6,J4,SUI,0.0
5527,J9,J6,J5,SUI,0.0
5528,J9,J6,J7,SUI,0.0
5529,J9,J6,J8,SUI,0.0
5530,J9,J7,J1,SUI,0.0
5531,J9,J7,J2,SUI,0.0
5532,J9,J7,J3,SUI,0.0
5533,J9,J7,J4,SUI,0.0
5534,J9,J7,J5,SUI,0.0
5535,J9,J7,J6,SUI,0.0
5536,J9,J7,J8,SUI,0.0
5537,J9,J8,J1,SUI,0.0
5538,J9,J8,J2,SUI,0.0
5539,J9,J8,J3,SUI,0.0
5540,J9,J8,J4,SUI,0.0
5541,J9,J8,J5,SUI,0.0
5542,J9,J8,J6,SUI,0.0
5543,J9,J8,J7,SUI,0.0
5544,J1,J2,J3,AUT,0.0
5545,J1,J2,J4,AUT,0.0
5546,J1,J2,J5,AUT,0.0
5547,J1,J2,J6,AUT,0.0
5548,J1,J2,J7,AUT,0.0
5549,J1,J2,J8,AUT,0.0
5550,J1,J2,J9,AUT,0.0
5551,J1,J3,J2,AUT,0.0
5552,J1,J3,J4,AUT,0.0
5553,J1,J3,J5,AUT,0.0
5554,J1,J3,J6,AUT,0.0
5555,J1,J3,J7,AUT,0.0
5556,J1,J3,J8,AUT,0.0
5557,J1,J3,J9,AUT,0.0
5558,J1,J4,J2,AUT,0.0
5559,J1,J4,J3,AUT,0.0
5560,J1,J4,J5,AUT,0.0
5561,J1,J4,J6,AUT,0.0
5562,J1,J4,J7,AUT,0.0
5563,J1,J4,J8,AUT,0.0
5564,J1,J4,J9,AUT,0.0
5565,J1,J5,J2,AUT,0.0
5566,J1,J5,J3,AUT,0.0
5567,J1,J5,J4,AUT,0.0
5568,J1,J5,J6,AUT,0.0
5569,J1,J5,J7,AUT,0.0
5570,J1,J5,J8,AUT,0.0
5571,J1,J5,J9,AUT,0.0
5572,J1,J6,J2,AUT,0.0
5573,J1,J6,J3,AUT,0.0
5574,J1,J6,J4,AUT,0.0
5575,J1,J6,J5,AUT,0.0
5576,J1,J6,J7,AUT,0.0
5577,J1,J6,J8,AUT,0.0
5578,J1,J6,J9,AUT,0.0
5579,J1,J7,J2,AUT,0.0
5580,J1,J7,J3,AUT,0.0
5581,J1,J7,J4,AUT,0.0
5582,J1,J7,J5,AUT,0.0
5583,J1,J7,J6,AUT,0.0
5584,J1,J7,J8,AUT,0.0
5585,J1,J7,J9,AUT,0.0
5586,J1,J8,J2,AUT,0.0
5587,J1,J8,J3,AUT,0.0
5588,J1,J8,J4,AUT,0.0
5589,J1,J8,J5,AUT,0.0
5590,J1,J8,J6,AUT,0.0
5591,J1,J8,J7,AUT,0.0
5592,J1,J8,J9,AUT,0.0
5593,J1,J9,J2,AUT,0.0
5594,J1,J9,J3,AUT,0.0
5595,J1,J9,J4,AUT,0.0
5596,J1,J9,J5,AUT,0.0
5597,J1,J9,J6,AUT,0.0
5598,J1,J9,J7,AUT,0.0
5599,J1,J9,J8,AUT,0.0
5600,J2,J1,J3,AUT,0.0
5601,J2,J1,J4,AUT,0.0
5602,J2,J1,J5,AUT,0.0
5603,J2,J1,J6,AUT,0.0
5604,J2,J1,J7,AUT,0.0
5605,J2,J1,J8,AUT,0.0
5606,J2,J1,J9,AUT,0.0
5607,J2,J3,J1,AUT,0.0
5608,J2,J3,J4,AUT,0.0
5609,J2,J3,J5,AUT,0.0
5610,J2,J3,J6,AUT,0.0
5611,J2,J3,J7,AUT,0.0
5612,J2,J3,J8,AUT,0.0
5613,J2,J3,J9,AUT,0.0
5614,J2,J4,J1,AUT,0.0
5615,J2,J4,J3,AUT,0.0
5616,J2,J4,J5,AUT,0.0
5617,J2,J4,J6,AUT,0.0
5618,J2,J4,J7,AUT,0.0
5619,J2,J4,J8,AUT,0.0
5620,J2,J4,J9,AUT,0.0
5621,J2,J5,J1,AUT,0.0
5622,J2,J5,J3,AUT,0.0
5623,J2,J5,J4,AUT,0.0
5624,J2,J5,J6,AUT,0.0
5625,J2,J5,J7,AUT,0.0
5626,J2,J5,J8,AUT,0.0
5627,J2,J5,J9,AUT,0.0
5628,J2,J6,J1,AUT,0.0
5629,J2,J6,J3,AUT,0.0
5630,J2,J6,J4,AUT,0.0
5631,J2,J6,J5,AUT,0.0
5632,J2,J6,J7,AUT,0.0
5633,J2,J6,J8,AUT,0.0
5634,J2,J6,J9,AUT,0.0
5635,J2,J7,J1,AUT,0.0
5636,J2,J7,J3,AUT,0.0
5637,J2,J7,J4,AUT,0.0
5638,J2,J7,J5,AUT,0.0
5639,J2,J7,J6,AUT,0.0
5640,J2,J7,J8,AUT,0.0
5641,J2,J7,J9,AUT,0.0
5642,J2,J8,J1,AUT,0.0
5643,J2,J8,J3,AUT,0.0
5644,J2,J8,J4,AUT,0.0
5645,J2,J8,J5,AUT,0.0
5646,J2,J8,J6,AUT,0.0
5647,J2,J8,J7,AUT,0.0
5648,J2,J8,J9,AUT,0.0
5649,J2,J9,J1,AUT,0.0
5650,J2,J9,J3,AUT,0.00013310185185185191
5651,J2,J9,J4,AUT,0.0
5652,J2,J9,J5,AUT,0.0
5653,J2,J9,J6,AUT,0.0
5654,J2,J9,J7,AUT,0.0
5655,J2,J9,J8,AUT,0.0
5656,J3,J1,J2,AUT,0.0
5657,J3,J1,J4,AUT,0.0
5658,J3,J1,J5,AUT,0.0
5659,J3,J1,J6,AUT,0.0
5660,J3,J1,J7,AUT,0.0
5661,J3,J1,J8,AUT,0.0
5662,J3,J1,J9,AUT,0.0
5663,J3,J2,J1,AUT,0.0
5664,J3,J2,J4,AUT,0.0
5665,J3,J2,J5,AUT,0.0
5666,J3,J2,J6,AUT,0.0
5667,J3,J2,J7,AUT,0.0
5668,J3,J2,J8,AUT,0.0
5669,J3,J2,J9,AUT,0.0
5670,J3,J4,J1,AUT,0.0
5671,J3,J4,J2,AUT,0.0
5672,J3,J4,J5,AUT,0.0
5673,J3,J4,J6,AUT,0.0
5674,J3,J4,J7,AUT,0.0
5675,J3,J4,J8,AUT,0.0
5676,J3,J4,J9,AUT,0.0
5677,J3,J5,J1,AUT,0.0
5678,J3,J5,J2,AUT,0.0
5679,J3,J5,J4,AUT,0.0
5680,J3,J5,J6,AUT,0.0
5681,J3,J5,J7,AUT,0.0
5682,J3,J5,J8,AUT,0.0
5683,J3,J5,J9,AUT,0.0
5684,J3,J6,J1,AUT,0.0
5685,J3,J6,J2,AUT,0.0
5686,J3,J6,J4,AUT,0.0
5687,J3,J6,J5,AUT,0.0
5688,J3,J6,J7,AUT,0.0
5689,J3,J6,J8,AUT,0.0
5690,J3,J6,J9,AUT,0.0
5691,J3,J7,J1,AUT,0.0
5692,J3,J7,J2,AUT,0.0
5693,J3,J7,J4,AUT,0.0
5694,J3,J7,J5,AUT,0.0
5695,J3,J7,J6,AUT,0.0
5696,J3,J7,J8,AUT,0.0
5697,J3,J7,J9,AUT,0.0
5698,J3,J8,J1,AUT,0.0
5699,J3,J8,J2,AUT,0.0
5700,J3,J8,J4,AUT,0.0
5701,J3,J8,J5,AUT,0.0
5702,J3,J8,J6,AUT,0.0
5703,J3,J8,J7,AUT,0.0
5704,J3,J8,J9,AUT,0.0
5705,J3,J9,J1,AUT,0.0
5706,J3,J9,J2,AUT,0.0
5707,J3,J9,J4,AUT,0.0
5708,J3,J9,J5,AUT,0.0
5709,J3,J9,J6,AUT,0.0
5710,J3,J9,J7,AUT,0.0
5711,J3,J9,J8,AUT,0.0
5712,J4,J1,J2,AUT,0.0
5713,J4,J1,J3,AUT,0.0
5714,J4,J1,J5,AUT,0.0
5715,J4,J1,J6,AUT,0.0
5716,J4,J1,J7,AUT,0.0
5717,J4,J1,J8,AUT,0.0
5718,J4,J1,J9,AUT,0.0
5719,J4,J2,J1,AUT,0.0
5720,J4,J2,J3,AUT,0.0
5721,J4,J2,J5,AUT,0.0
5722,J4,J2,J6,AUT,0.0
5723,J4,J2,J7,AUT,0.0
5724,J4,J2,J8,AUT,0.0
5725,J4,J2,J9,AUT,0.0
5726,J4,J3,J1,AUT,0.0
5727,J4,J3,J2,AUT,0.0
5728,J4,J3,J5,AUT,0.0
5729,J4,J3,J6,AUT,0.0
5730,J4,J3,J7,AUT,0.0
5731,J4,J3,J8,AUT,0.0
5732,J4,J3,J9,AUT,0.0
5733,J4,J5,J1,AUT,0.0
5734,J4,J5,J2,AUT,0.0
5735,J4,J5,J3,AUT,0.0
5736,J4,J5,J6,AUT,0.0
5737,J4,J5,J7,AUT,0.0
5738,J4,J5,J8,AUT,0.0
5739,J4,J5,J9,AUT,0.0
5740,J4,J6,J1,AUT,0.0
5741,J4,J6,J2,AUT,0.0
5742,J4,J6,J3,AUT,0.0
5743,J4,J6,J5,AUT,0.0
5744,J4,J6,J7,AUT,0.0
5745,J4,J6,J8,AUT,0.0
5746,J4,J6,J9,AUT,0.0
5747,J4,J7,J1,AUT,0.0
5748,J4,J7,J2,AUT,0.0
5749,J4,J7,J3,AUT,0.0
5750,J4,J7,J5,AUT,0.0
5751,J4,J7,J6,AUT,0.0
5752,J4,J7,J8,AUT,0.0
5753,J4,J7,J9,AUT,0.0
5754,J4,J8,J1,AUT,0.0
5755,J4,J8,J2,AUT,0.0
5756,J4,J8,J3,AUT,0.0
5757,J4,J8,J5,AUT,0.0
5758,J4,J8,J6,AUT,0.0
5759,J4,J8,J7,AUT,0.0
5760,J4,J8,J9,AUT,0.0
5761,J4,J9,J1,AUT,0.0
5762,J4,J9,J2,AUT,0.0
5763,J4,J9,J3,AUT,0.0
5764,J4,J9,J5,AUT,0.0
5765,J4,J9,J6,AUT,0.0
5766,J4,J9,J7,AUT,0.0
5767,J4,J9,J8,AUT,0.0
5768,J5,J1,J2,AUT,0.0
5769,J5,J1,J3,AUT,0.0
5770,J5,J1,J4,AUT,0.0
5771,J5,J1,J6,AUT,0.0
5772,J5,J1,J7,AUT,0.0
5773,J5,J1,J8,AUT,0.0
5774,J5,J1,J9,AUT,0.0
5775,J5,J2,J1,AUT,0.0
5776,J5,J2,J3,AUT,0.0
5777,J5,J2,J4,AUT,0.0
5778,J5,J2,J6,AUT,0.0
5779,J5,J2,J7,AUT,0.0
5780,J5,J2,J8,AUT,0.0
5781,J5,J2,J9,AUT,0.0
5782,J5,J3,J1,AUT,0.0
5783,J5,J3,J2,AUT,0.0
5784,J5,J3,J4,AUT,0.0
5785,J5,J3,J6,AUT,0.0
5786,J5,J3,J7,AUT,0.0
5787,J5,J3,J8,AUT,0.0
5788,J5,J3,J9,AUT,0.0
5789,J5,J4,J1,AUT,0.0
5790,J5,J4,J2,AUT,0.0
5791,J5,J4,J3,AUT,0.0
5792,J5,J4,J6,AUT,0.0
5793,J5,J4,J7,AUT,0.0
5794,J5,J4,J8,AUT,0.0
5795,J5,J4,J9,AUT,0.0
5796,J5,J6,J1,AUT,0.0
5797,J5,J6,J2,AUT,0.0
5798,J5,J6,J3,AUT,0.0
5799,J5,J6,J4,AUT,0.0
5800,J5,J6,J7,AUT,0.0
5801,J5,J6,J8,AUT,0.0
5802,J5,J6,J9,AUT,0.0
5803,J5,J7,J1,AUT,0.0
5804,J5,J7,J2,AUT,0.0
5805,J5,J7,J3,AUT,0.0
5806,J5,J7,J4,AUT,0.0
5807,J5,J7,J6,AUT,0.0
5808,J5,J7,J8,AUT,0.0
5809,J5,J7,J9,AUT,0.0
5810,J5,J8,J1,AUT,0.0
5811,J5,J8,J2,AUT,0.0
5812,J5,J8,J3,AUT,0.0
5813,J5,J8,J4,AUT,0.0
5814,J5,J8,J6,AUT,0.0
5815,J5,J8,J7,AUT,0.0
5816,J5,J8,J9,AUT,0.0
5817,J5,J9,J1,AUT,0.0
5818,J5,J9,J2,AUT,0.0
5819,J5,J9,J3,AUT,0.0
5820,J5,J9,J4,AUT,0.0
5821,J5,J9,J6,AUT,0.0
5822,J5,J9,J7,AUT,0.0
5823,J5,J9,J8,AUT,0.0
5824,J6,J1,J2,AUT,0.0
5825,J6,J1,J3,AUT,0.0
5826,J6,J1,J4,AUT,0.0
5827,J6,J1,J5,AUT,0.0
5828,J6,J1,J7,AUT,0.0
5829,J6,J1,J8,AUT,0.0
5830,J6,J1,J9,AUT,0.0
5831,J6,J2,J1,AUT,0.0
5832,J6,J2,J3,AUT,0.0
5833,J6,J2,J4,AUT,0.0
5834,J6,J2,J5,AUT,0.0
5835,J6,J2,J7,AUT,0.0
5836,J6,J2,J8,AUT,0.0
5837,J6,J2,J9,AUT,0.0
5838,J6,J3,J1,AUT,0.0
5839,J6,J3,J2,AUT,0.0
5840,J6,J3,J4,AUT,0.0
5841,J6,J3,J5,AUT,0.0
5842,J6,J3,J7,AUT,0.0
5843,J6,J3,J8,AUT,0.0
5844,J6,J3,J9,AUT,0.0
5845,J6,J4,J1,AUT,0.0
5846,J6,J4,J2,AUT,0.0
5847,J6,J4,J3,AUT,0.0
5848,J6,J4,J5,AUT,0.0
5849,J6,J4,J7,AUT,0.0
5850,J6,J4,J8,AUT,0.0
5851,J6,J4,J9,AUT,0.0
5852,J6,J5,J1,AUT,0.0
5853,J6,J5,J2,AUT,0.0
5854,J6,J5,J3,AUT,0.0
5855,J6,J5,J4,AUT,0.0
5856,J6,J5,J7,AUT,0.0
5857,J6,J5,J8,AUT,0.0
5858,J6,J5,J9,AUT,0.0
5859,J6,J7,J1,AUT,0.0
5860,J6,J7,J2,AUT,0.0
5861,J6,J7,J3,AUT,0.0
5862,J6,J7,J4,AUT,0.0
5863,J6,J7,J5,AUT,0.0
5864,J6,J7,J8,AUT,0.0
5865,J6,J7,J9,AUT,0.0
5866,J6,J8,J1,AUT,0.0
5867,J6,J8,J2,AUT,0.0
5868,J6,J8,J3,AUT,0.0
5869,J6,J8,J4,AUT,0.0
5870,J6,J8,J5,AUT,0.0
5871,J6,J8,J7,AUT,0.0
5872,J6,J8,J9,AUT,0.0
5873,J6,J9,J1,AUT,0.0
5874,J6,J9,J2,AUT,0.0
5875,J6,J9,J3,AUT,0.0
5876,J6,J9,J4,AUT,0.0
5877,J6,J9,J5,AUT,0.0
5878,J6,J9,J7,AUT,0.0
5879,J6,J9,J8,AUT,0.0
5880,J7,J1,J2,AUT,0.0
5881,J7,J1,J3,AUT,0.0
5882,J7,J1,J4,AUT,0.0
5883,J7,J1,J5,AUT,0.0
5884,J7,J1,J6,AUT,0.0
5885,J7,J1,J8,AUT,0.0
5886,J7,J1,J9,AUT,0.0
5887,J7,J2,J1,AUT,0.0
5888,J7,J2,J3,AUT,0.0
5889,J7,J2,J4,AUT,0.0
5890,J7,J2,J5,AUT,0.0
5891,J7,J2,J6,AUT,0.0
5892,J7,J2,J8,AUT,0.0
5893,J7,J2,J9,AUT,0.0
5894,J7,J3,J1,AUT,0.0
5895,J7,J3,J2,AUT,0.0
5896,J7,J3,J4,AUT,0.0
5897,J7,J3,J5,AUT,0.0
5898,J7,J3,J6,AUT,0.0
5899,J7,J3,J8,AUT,0.0
5900,J7,J3,J9,AUT,0.0
5901,J7,J4,J1,AUT,0.0
5902,J7,J4,J2,AUT,0.0
5903,J7,J4,J3,AUT,0.0
5904,J7,J4,J5,AUT,0.0
5905,J7,J4,J6,AUT,0.0
5906,J7,J4,J8,AUT,0.0
5907,J7,J4,J9,AUT,0.0
5908,J7,J5,J1,AUT,0.0
5909,J7,J5,J2,AUT,0.0
5910,J7,J5,J3,AUT,0.0
5911,J7,J5,J4,AUT,0.0
5912,J7,J5,J6,AUT,0.0
5913,J7,J5,J8,AUT,0.0
5914,J7,J5,J9,AUT,0.0
5915,J7,J6,J1,AUT,0.0
5916,J7,J6,J2,AUT,0.0
5917,J7,J6,J3,AUT,0.0
5918,J7,J6,J4,AUT,0.0
5919,J7,J6,J5,AUT,0.0
5920,J7,J6,J8,AUT,0.0
5921,J7,J6,J9,AUT,0.0
5922,J7,J8,J1,AUT,0.0
5923,J7,J8,J2,AUT,0.0
5924,J7,J8,J3,AUT,0.0
5925,J7,J8,J4,AUT,0.0
5926,J7,J8,J5,AUT,0.0
5927,J7,J8,J6,AUT,0.0
5928,J7,J8,J9,AUT,0.0
5929,J7,J9,J1,AUT,0.0
5930,J7,J9,J2,AUT,0.0
5931,J7,J9,J3,AUT,0.0
5932,J7,J9,J4,AUT,0.0
5933,J7,J9,J5,AUT,0.0
5934,J7,J9,J6,AUT,0.0
5935,J7,J9,J8,AUT,0.0
5936,J8,J1,J2,AUT,0.0
5937,J8,J1,J3,AUT,0.0
5938,J8,J1,J4,AUT,0.0
5939,J8,J1,J5,AUT,0.0
5940,J8,J1,J6,AUT,0.0
5941,J8,J1,J7,AUT,0.0
5942,J8,J1,J9,AUT,0.0
5943,J8,J2,J1,AUT,0.0
5944,J8,J2,J3,AUT,0.0
5945,J8,J2,J4,AUT,0.0
5946,J8,J2,J5,AUT,0.0
5947,J8,J2,J6,AUT,0.0
5948,J8,J2,J7,AUT,0.0
5949,J8,J2,J9,AUT,0.0
5950,J8,J3,J1,AUT,0.0
5951,J8,J3,J2,AUT,0.0
5952,J8,J3,J4,AUT,0.0
5953,J8,J3,J5,AUT,0.0
5954,J8,J3,J6,AUT,0.0
5955,J8,J3,J7,AUT,0.0
5956,J8,J3,J9,AUT,0.0
5957,J8,J4,J1,AUT,0.0
5958,J8,J4,J2,AUT,0.0
5959,J8,J4,J3,AUT,0.0
5960,J8,J4,J5,AUT,0.0
5961,J8,J4,J6,AUT,0.0
5962,J8,J4,J7,AUT,0.0
5963,J8,J4,J9,AUT,0.0
5964,J8,J5,J1,AUT,0.0
5965,J8,J5,J2,AUT,0.0
5966,J8,J5,J3,AUT,0.0
5967,J8,J5,J4,AUT,0.0
5968,J8,J5,J6,AUT,0.0
5969,J8,J5,J7,AUT,0.0
5970,J8,J5,J9,AUT,0.0
5971,J8,J6,J1,AUT,0.0
5972,J8,J6,J2,AUT,0.0
5973,J8,J6,J3,AUT,0.0
5974,J8,J6,J4,AUT,0.0
5975,J8,J6,J5,AUT,0.0
5976,J8,J6,J7,AUT,0.0
5977,J8,J6,J9,AUT,0.0
5978,J8,J7,J1,AUT,0.0
5979,J8,J7,J2,AUT,0.0
5980,J8,J7,J3,AUT,0.0
5981,J8,J7,J4,AUT,0.0
5982,J8,J7,J5,AUT,0.0
5983,J8,J7,J6,AUT,0.0
5984,J8,J7,J9,AUT,0.0
5985,J8,J9,J1,AUT,0.0
5986,J8,J9,J2,AUT,0.0
5987,J8,J9,J3,AUT,0.0
5988,J8,J9,J4,AUT,0.0
5989,J8,J9,J5,AUT,0.0
5990,J8,J9,J6,AUT,0.0
5991,J8,J9,J7,AUT,0.0
5992,J9,J1,J2,AUT,0.0
5993,J9,J1,J3,AUT,0.0
5994,J9,J1,J4,AUT,0.0
5995,J9,J1,J5,AUT,0.0
5996,J9,J1,J6,AUT,0.0
5997,J9,J1,J7,AUT,0.0
5998,J9,J1,J8,AUT,0.0
5999,J9,J2,J1,AUT,0.0
6000,J9,J2,J3,AUT,0.00015046296296296303
6001,J9,J2,J4,AUT,0.0
6002,J9,J2,J5,AUT,0.0
6003,J9,J2,J6,AUT,0.0
6004,J9,J2,J7,AUT,0.0
6005,J9,J2,J8,AUT,0.0
6006,J9,J3,J1,AUT,0.0
6007,J9,J3,J2,AUT,0.0
6008,J9,J3,J4,AUT,0.0
6009,J9,J3,J5,AUT,0.0
6010,J9,J3,J6,AUT,0.0
6011,J9,J3,J7,AUT,0.0
6012,J9,J3,J8,AUT,0.0
6013,J9,J4,J1,AUT,0.0
6014,J9,J4,J2,AUT,0.0
6015,J9,J4,J3,AUT,0.0
6016,J9,J4,J5,AUT,0.0
6017,J9,J4,J6,AUT,0.0
6018,J9,J4,J7,AUT,0.0
6019,J9,J4,J8,AUT,0.0
6020,J9,J5,J1,AUT,0.0
6021,J9,J5,J2,AUT,0.0
6022,J9,J5,J3,AUT,0.0
6023,J9,J5,J4,AUT,0.0
6024,J9,J5,J6,AUT,0.0
6025,J9,J5,J7,AUT,0.0
6026,J9,J5,J8,AUT,0.0
6027,J9,J6,J1,AUT,0.0
6028,J9,J6,J2,AUT,0.0
6029,J9,J6,J3,AUT,0.0
6030,J9,J6,J4,AUT,0.0
6031,J9,J6,J5,AUT,0.0
6032,J9,J6,J7,AUT,0.0
6033,J9,J6,J8,AUT,0.0
6034,J9,J7,J1,AUT,0.0
6035,J9,J7,J2,AUT,0.0
6036,J9,J7,J3,AUT,0.0
6037,J9,J7,J4,AUT,0.0
6038,J9,J7,J5,AUT,0.0
6039,J9,J7,J6,AUT,0.0
6040,J9,J7,J8,AUT,0.0
6041,J9,J8,J1,AUT,0.0
6042,J9,J8,J2,AUT,0.0
6043,J9,J8,J3,AUT,0.0
6044,J9,J8,J4,AUT,0.0
6045,J9,J8,J5,AUT,0.0
